Mouse ID,Genotype,Gender,Age Group,Day of Recording,Hour (0-23),Date of recording session,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
TDP43_1,TDP43_Q331K,Male,4.0,2,14,3/25/2016,0.9347181008902077,14.922106824925816,899.3323442136498,0.0,166.88056379821958,24.002225519287833,2462.6149851632044,0.9013353115727003,30.41172106824926
TDP43_1,TDP43_Q331K,Male,4.0,2,15,3/25/2016,0.0,8.5459940652819,599.5215133531158,0.0,71.33902077151335,15.055637982195845,2839.9072700296733,1.03486646884273,64.59569732937686
TDP43_1,TDP43_Q331K,Male,4.0,2,16,3/25/2016,41.72848664688427,757.7893175074183,910.9829376854599,195.58976261127597,496.56899109792283,816.843471810089,1.0682492581602374,85.32640949554897,294.10237388724033
TDP43_1,TDP43_Q331K,Male,4.0,2,17,3/25/2016,5.140949554896142,213.54970326409494,926.3390207715134,0.0,147.25148367952522,133.06379821958458,2091.5986646884276,13.9540059347181,69.10237388724036
TDP43_1,TDP43_Q331K,Male,4.0,2,18,3/25/2016,5.6083086053412465,188.31231454005936,2038.1194362017802,0.0,274.27299703264094,250.1706231454006,455.0408011869436,13.152818991097924,375.32270029673595
TDP43_1,TDP43_Q331K,Male,4.0,2,19,3/25/2016,17.59272997032641,956.8175074183977,602.7262611275964,253.00816023738875,671.7618694362018,699.5697329376854,2.6706231454005938,84.85905044510386,310.9940652818991
TDP43_1,TDP43_Q331K,Male,4.0,2,20,3/25/2016,23.958333333333332,635.9375,1413.0208333333333,53.125,418.75,526.5625,0.0,12.760416666666668,515.8854166666666
TDP43_1,TDP43_Q331K,Male,4.0,2,21,3/25/2016,19.695845697329375,926.5059347181009,358.9985163204748,253.3753709198813,1012.299703264095,623.1899109792284,6.876854599406528,124.48442136498515,274.57344213649856
TDP43_1,TDP43_Q331K,Male,4.0,2,22,3/25/2016,51.709940652818986,683.6461424332344,302.8486646884273,263.62388724035605,1404.9146884272996,581.3946587537091,8.445845697329377,93.73887240356083,209.67729970326408
TDP43_1,TDP43_Q331K,Male,4.0,2,23,3/25/2016,44.666172106824924,104.72181008902078,465.3894658753709,6.342729970326409,2537.793026706231,292.4666172106825,41.09421364985163,49.90727002967359,57.618694362017806
TDP43_1,TDP43_Q331K,Male,4.0,3,0,3/26/2016,7.678041543026706,206.1721068249258,828.1936201780416,68.4013353115727,1360.382047477745,166.5467359050445,817.2440652818991,30.94584569732938,114.43620178041542
TDP43_1,TDP43_Q331K,Male,4.0,3,1,3/26/2016,4.005934718100891,204.03560830860533,147.6186943620178,0.0,351.32047477744806,27.50741839762611,2774.3768545994067,1.6691394658753709,89.46587537091989
TDP43_1,TDP43_Q331K,Male,4.0,3,2,3/26/2016,19.762611275964392,114.36943620178043,126.4206231454006,13.753709198813056,3131.005192878338,95.97551928783382,0.13353115727002968,14.721810089020773,83.85756676557864
TDP43_1,TDP43_Q331K,Male,4.0,3,3,3/26/2016,37.12166172106825,860.7084569732938,450.2336795252225,112.96735905044511,1437.1958456973296,360.80118694362017,3.3382789317507418,36.654302670623146,300.9792284866469
TDP43_1,TDP43_Q331K,Male,4.0,3,4,3/26/2016,43.26409495548962,1281.1980712166173,207.27373887240356,292.70029673590506,925.0370919881304,487.9896142433235,3.6721068249258164,113.46810089020771,245.39688427299706
TDP43_1,TDP43_Q331K,Male,4.0,3,5,3/26/2016,30.775523560209425,1055.2028795811518,341.5494109947644,332.8615837696335,790.2241492146596,638.702552356021,3.386780104712042,92.10569371727749,315.19142670157066
TDP43_1,TDP43_Q331K,Male,4.0,3,6,3/26/2016,6.175816023738872,126.8545994065282,716.8954005934718,0.0,1521.4206231454007,82.45548961424332,912.0178041543028,20.02967359050445,214.15059347181008
TDP43_1,TDP43_Q331K,Male,4.0,3,7,3/26/2016,0.03338278931750742,0.43397626112759646,774.6142433234421,0.0,180.066765578635,6.876854599406528,2545.370919881306,0.0,92.60385756676558
TDP43_1,TDP43_Q331K,Male,4.0,3,8,3/26/2016,25.862923203963668,342.3121387283237,658.9099917423617,77.8860445912469,429.90916597853015,341.6184971098266,1599.7853014037985,27.894302229562346,95.82163501238645
TDP43_1,TDP43_Q331K,Male,4.0,3,9,3/26/2016,0.6676557863501484,81.28709198813057,1124.1654302670622,0.0,1102.433234421365,51.37611275964392,856.2685459940652,21.63204747774481,362.16988130563794
TDP43_1,TDP43_Q331K,Male,4.0,3,10,3/26/2016,0.1669139465875371,0.0,593.5793768545994,0.0,187.54451038575667,1.8026706231454006,2623.3197329376853,0.0,193.5867952522255
TDP43_1,TDP43_Q331K,Male,4.0,3,11,3/26/2016,51.64317507418398,366.00890207715133,823.3864985163206,64.3620178041543,986.6951038575668,363.13798219584567,735.2559347181009,49.87388724035608,159.63649851632047
TDP43_1,TDP43_Q331K,Male,4.0,3,12,3/26/2016,18.727744807121663,50.541543026706236,937.6557863501483,5.17433234421365,872.759643916914,124.51780415430267,1523.6238872403562,16.958456973293767,50.040801186943625
TDP43_1,TDP43_Q331K,Male,4.0,3,13,3/26/2016,15.155786350148368,242.25890207715133,771.0756676557863,0.0,237.98590504451036,74.91097922848665,2175.7566765578636,8.212166172106826,74.64391691394658
TDP43_1,TDP43_Q331K,Male,4.0,3,14,3/26/2016,6.1424332344213655,125.28560830860533,610.6379821958457,0.0,348.2826409495549,150.65652818991097,2267.9265578635013,2.06973293768546,88.99851632047478
TDP43_1,TDP43_Q331K,Male,4.0,3,15,3/26/2016,8.979970326409495,218.7240356083086,242.25890207715133,94.77373887240356,236.04970326409494,222.12908011869436,2388.0712166172107,22.299703264094955,166.71364985163206
TDP43_1,TDP43_Q331K,Male,4.0,3,16,3/26/2016,24.269287833827892,560.9977744807122,965.8642433234422,56.350148367952514,669.3916913946588,270.30044510385756,844.1505934718101,40.259643916913944,168.41617210682492
TDP43_1,TDP43_Q331K,Male,4.0,3,17,3/26/2016,0.0,0.5007418397626113,109.52893175074183,0.0,74.77744807121661,5.3746290801186944,3408.8501483679524,0.0,0.9681008902077151
TDP43_1,TDP43_Q331K,Male,4.0,3,18,3/26/2016,17.125370919881306,199.3620178041543,1041.8100890207716,78.85014836795253,999.8145400593472,166.84718100890206,819.5140949554896,24.536350148367955,252.14020771513353
TDP43_1,TDP43_Q331K,Male,4.0,3,19,3/26/2016,33.04896142433234,673.4643916913947,389.1097922848665,417.68545994065283,1002.6520771513353,673.9651335311572,8.379080118694363,129.32492581602375,272.37017804154306
TDP43_1,TDP43_Q331K,Male,4.0,3,20,3/26/2016,41.261127596439174,913.6869436201781,520.7047477744807,252.0066765578635,754.2173590504451,675.8011869436201,6.07566765578635,100.14836795252225,336.09792284866467
TDP43_1,TDP43_Q331K,Male,4.0,3,21,3/26/2016,28.942878338278934,382.8338278931751,713.9910979228487,77.34792284866468,1680.0556379821958,421.2240356083086,9.480712166172106,42.796735905044514,243.32715133531158
TDP43_1,TDP43_Q331K,Male,4.0,3,22,3/26/2016,13.152818991097924,52.07715133531157,352.35534124629083,0.0,1421.6728486646884,55.8160237388724,1561.112759643917,9.247032640949556,134.5660237388724
TDP43_1,TDP43_Q331K,Male,4.0,3,23,3/26/2016,78.64985163204747,1098.3271513353116,248.13427299703267,166.81379821958458,1107.2069732937684,466.55786350148367,8.946587537091988,81.78783382789318,343.57566765578633
TDP43_1,TDP43_Q331K,Male,4.0,4,0,3/27/2016,11.38353115727003,57.81899109792285,988.8649851632049,4.306379821958457,1983.2715133531156,99.31379821958457,247.73367952522253,23.367952522255194,183.93916913946586
TDP43_1,TDP43_Q331K,Male,4.0,4,1,3/27/2016,3.1713649851632044,6.910237388724036,111.76557863501483,0.0,246.6320474777448,12.184718100890208,3196.101632047478,0.23367952522255192,23.00074183976261
TDP43_1,TDP43_Q331K,Male,4.0,4,2,3/27/2016,1.0014836795252227,237.1847181008902,628.6646884272997,37.25519287833828,1324.0281899109793,256.1461424332344,919.3620178041543,39.05786350148368,157.29970326409494
TDP43_1,TDP43_Q331K,Male,4.0,4,3,3/27/2016,33.3160237388724,554.6550445103858,348.85014836795256,32.281157270029674,916.2574183976261,252.77448071216617,1214.399109792285,46.3353115727003,201.1313056379822
TDP43_1,TDP43_Q331K,Male,4.0,4,4,3/27/2016,76.64688427299704,1164.7255192878338,356.92878338278933,111.79896142433235,973.4421364985164,454.5066765578635,2.4369436201780417,76.98071216617211,382.5333827893175
TDP43_1,TDP43_Q331K,Male,4.0,4,5,3/27/2016,58.31973293768546,877.5,533.2566765578634,108.42729970326408,1152.0066765578636,437.81528189910983,9.547477744807122,81.18694362017804,341.9399109792285
TDP43_1,TDP43_Q331K,Male,4.0,4,6,3/27/2016,17.5593471810089,224.0652818991098,853.8983679525223,18.827893175074184,1809.881305637982,203.0675074183976,43.931750741839764,33.983679525222556,394.7848664688428
TDP43_1,TDP43_Q331K,Male,4.0,4,7,3/27/2016,0.0,0.13353115727002968,558.227002967359,0.0,130.89391691394658,0.06676557863501484,2910.578635014837,0.0,0.10014836795252226
TDP43_1,TDP43_Q331K,Male,4.0,4,8,3/27/2016,48.63872403560831,351.0200296735905,411.6765578635015,55.24851632047478,803.7240356083086,327.4517804154302,1279.528931750742,59.054154302670625,263.65727002967355
TDP43_1,TDP43_Q331K,Male,4.0,4,9,3/27/2016,5.94213649851632,38.65727002967359,982.3219584569733,0.0,554.6884272997033,55.88278931750742,1888.230712166172,14.588278931750743,59.688427299703264
TDP43_1,TDP43_Q331K,Male,4.0,4,10,3/27/2016,51.37611275964392,221.26112759643917,486.75445103857567,3.4050445103857565,146.55044510385756,148.75370919881306,2295.300445103858,10.949554896142432,235.6491097922849
TDP43_1,TDP43_Q331K,Male,4.0,4,11,3/27/2016,28.74258160237389,170.68620178041542,1292.2811572700298,38.089762611275965,1187.6261127596438,266.99554896142433,397.8560830860534,39.69213649851632,178.03041543026706
TDP43_1,TDP43_Q331K,Male,4.0,4,12,3/27/2016,0.0,0.0,545.8753709198813,0.0,63.8946587537092,0.5341246290801187,2989.6958456973293,0.0,0.0
TDP43_1,TDP43_Q331K,Male,4.0,4,13,3/27/2016,36.62091988130564,277.34421364985167,845.0853115727003,10.916172106824925,1102.0660237388724,270.23367952522256,666.2203264094956,28.44213649851632,363.07121661721067
TDP43_1,TDP43_Q331K,Male,4.0,4,14,3/27/2016,0.0,5.274480712166172,264.02448071216617,0.0,443.99109792284867,13.55341246290801,2866.079376854599,0.10014836795252226,6.97700296735905
TDP43_1,TDP43_Q331K,Male,4.0,4,15,3/27/2016,41.59495548961424,299.7440652818991,258.3494065281899,174.02448071216617,575.6862017804154,199.12833827893175,1832.7818991097924,26.205489614243323,192.48516320474778
TDP43_1,TDP43_Q331K,Male,4.0,4,16,3/27/2016,4.355314960629921,32.51722440944882,914.9483267716536,0.0,487.0201771653543,145.68159448818898,1926.7839566929133,19.451279527559056,69.24212598425197
TDP43_1,TDP43_Q331K,Male,4.0,4,17,3/27/2016,26.472551928783382,357.696587537092,728.8130563798219,65.43026706231454,309.8590504451039,186.84347181008903,1661.5615727002967,37.95623145400594,225.36721068249255
TDP43_1,TDP43_Q331K,Male,4.0,4,18,3/27/2016,23.06750741839763,262.0882789317508,1485.7010385756676,47.60385756676558,1108.9094955489613,184.64020771513353,300.9792284866469,41.160979228486646,145.84940652818992
TDP43_1,TDP43_Q331K,Male,4.0,4,19,3/27/2016,30.64540059347181,452.87091988130567,770.4080118694362,176.49480712166172,512.7262611275964,326.08308605341244,908.4124629080119,54.9146884272997,367.44436201780417
TDP43_1,TDP43_Q331K,Male,4.0,4,20,3/27/2016,42.56305637982196,1000.1483679525222,757.7893175074183,150.48961424332344,596.7841246290801,566.7062314540059,12.685459940652818,63.4272997032641,409.40652818991094
TDP43_1,TDP43_Q331K,Male,4.0,4,21,3/27/2016,39.625370919881306,240.12240356083086,1366.7581602373887,0.0,264.95919881305633,126.78783382789318,1223.8130563798218,6.342729970326409,331.5912462908012
TDP43_1,TDP43_Q331K,Male,4.0,4,22,3/27/2016,18.09347181008902,625.5934718100891,652.2329376854599,121.47997032640949,949.473293768546,378.5608308605341,377.22551928783383,50.74183976261127,426.59866468842733
TDP43_1,TDP43_Q331K,Male,4.0,4,23,3/27/2016,8.746290801186944,327.3182492581603,1324.9629080118696,17.392433234421365,806.0274480712166,87.763353115727,774.3137982195846,25.938427299703264,227.53709198813056
TDP43_1,TDP43_Q331K,Male,4.0,5,0,3/28/2016,0.0,0.0,486.52077151335317,0.0,1701.8545994065282,0.0,1411.6246290801187,0.0,0.0
TDP43_1,TDP43_Q331K,Male,4.0,5,1,3/28/2016,11.25,376.2240356083086,861.709940652819,126.52077151335313,1129.473293768546,262.58902077151333,560.6973293768546,34.98516320474778,236.55044510385756
TDP43_1,TDP43_Q331K,Male,4.0,5,2,3/28/2016,0.1669139465875371,14.454747774480712,540.8345697329377,0.0,1659.258160237389,14.321216617210682,1312.6112759643916,4.27299703264095,54.08011869436202
TDP43_1,TDP43_Q331K,Male,4.0,5,3,3/28/2016,22.30968045112782,661.0432330827067,631.015037593985,33.72885338345865,764.9788533834586,302.29088345864665,558.0592105263157,37.74671052631579,588.827537593985
TDP43_1,TDP43_Q331K,Male,4.0,5,4,3/28/2016,75.47848664688426,1334.610534124629,335.09643916913944,139.30637982195847,891.0200296735906,395.8864985163205,1.1350148367952524,67.63353115727003,359.83308605341244
TDP43_1,TDP43_Q331K,Male,4.0,5,5,3/28/2016,40.19287833827893,907.9784866468843,365.6416913946587,205.10385756676558,1076.2277448071216,457.9451038575667,1.7692878338278932,85.9272997032641,459.213649851632
TDP43_1,TDP43_Q331K,Male,4.0,5,6,3/28/2016,37.72255192878338,306.4540059347181,542.370178041543,14.821958456973295,2165.708456973294,281.8175074183976,3.6721068249258164,69.36943620178042,178.06379821958456
TDP43_1,TDP43_Q331K,Male,4.0,5,7,3/28/2016,0.3004451038575668,2.3701780415430265,431.87314540059344,0.0,564.0356083086053,6.376112759643917,2486.0163204747773,3.1379821958456975,105.89020771513353
TDP43_1,TDP43_Q331K,Male,4.0,5,8,3/28/2016,3.7388724035608307,90.26706231454006,612.6075667655786,0.0,1316.316765578635,103.38649851632047,1035.7678041543027,36.787833827893174,401.1275964391691
TDP43_1,TDP43_Q331K,Male,4.0,5,9,3/28/2016,0.0,0.0,109.92952522255193,0.0,155.96439169139467,0.5341246290801187,3280.927299703264,0.0,52.6446587537092
TDP43_1,TDP43_Q331K,Male,4.0,5,10,3/28/2016,12.65207715133531,327.9191394658754,955.0816023738873,10.949554896142432,1732.3330860534124,165.91246290801186,5.508160237388724,43.16394658753709,346.4799703264095
TDP43_1,TDP43_Q331K,Male,4.0,5,11,3/28/2016,0.0,0.8679525222551929,761.4280415430267,0.0,374.4213649851632,0.5341246290801187,2419.851632047478,1.6691394658753709,41.22774480712166
TDP43_1,TDP43_Q331K,Male,4.0,5,12,3/28/2016,30.67878338278932,351.92136498516317,199.56231454005933,25.804896142433233,585.2336795252226,78.21587537091987,2122.0103857566764,18.8946587537092,187.6780415430267
TDP43_1,TDP43_Q331K,Male,4.0,5,13,3/28/2016,0.13353115727002968,9.81454005934718,438.38278931750745,0.0,373.4532640949555,15.723293768545995,2711.6839762611276,6.943620178041543,43.86498516320475
TDP43_1,TDP43_Q331K,Male,4.0,5,14,3/28/2016,3.0044510385756675,78.38278931750743,245.43026706231456,0.0,265.86053412462905,79.28412462908011,2819.643916913946,5.574925816023739,102.81899109792285
TDP43_1,TDP43_Q331K,Male,4.0,5,15,3/28/2016,53.24554896142433,530.0185459940653,684.2470326409496,66.36498516320475,1515.4451038575667,409.80712166172106,2.06973293768546,68.3679525222552,270.4339762611276
TDP43_1,TDP43_Q331K,Male,4.0,5,16,3/28/2016,0.03338278931750742,0.8011869436201781,1052.826409495549,0.0,717.763353115727,4.106083086053413,1803.9391691394658,0.0,20.530415430267063
TDP43_1,TDP43_Q331K,Male,4.0,5,17,3/28/2016,9.847922848664687,149.05415430267064,1350.8011869436202,0.0,851.9955489614243,196.89169139465875,726.776706231454,11.149851632047477,303.48293768545994
TDP43_1,TDP43_Q331K,Male,4.0,5,18,3/28/2016,2.737388724035608,355.72700296735906,811.9028189910979,32.31454005934718,740.9977744807122,94.37314540059347,1372.4666172106824,18.99480712166172,170.4859050445104
TDP43_1,TDP43_Q331K,Male,4.0,5,19,3/28/2016,16.457715133531156,518.8019287833828,612.8078635014837,101.18323442136499,949.673590504451,255.11127596439172,842.2143916913947,33.21587537091988,270.5341246290801
TDP43_1,TDP43_Q331K,Male,4.0,5,20,3/28/2016,45.13353115727003,808.5979228486647,617.2811572700297,103.38649851632047,1110.4117210682493,380.7640949554896,0.40059347181008903,69.63649851632047,464.38798219584567
TDP43_1,TDP43_Q331K,Male,4.0,5,21,3/28/2016,31.212908011869434,604.5956973293769,169.45103857566767,107.92655786350149,1129.3063798219584,187.3442136498516,922.3330860534124,43.13056379821958,404.69955489614244
TDP43_1,TDP43_Q331K,Male,4.0,5,22,3/28/2016,17.158753709198812,386.8731454005935,522.3071216617211,0.0,1642.63353115727,135.0333827893175,665.4525222551929,9.948071216617212,220.59347181008903
TDP43_1,TDP43_Q331K,Male,4.0,5,23,3/28/2016,22.032640949554896,576.5207715133531,593.3123145400593,5.1075667655786345,1566.8879821958456,97.44436201780415,284.45474777448067,19.896142433234424,434.34347181008906
TDP43_1,TDP43_Q331K,Male,4.0,6,0,3/29/2016,49.47329376854599,530.7529673590504,423.16023738872406,70.60459940652818,1027.8227002967358,187.04376854599406,824.3212166172107,34.617952522255194,452.20326409495544
TDP43_1,TDP43_Q331K,Male,4.0,6,1,3/29/2016,0.0,0.13353115727002968,15.990356083086056,0.0,466.6580118694362,0.0,3085.4710682492578,0.0,31.747032640949552
TDP43_1,TDP43_Q331K,Male,4.0,6,2,3/29/2016,0.0,15.055637982195845,173.65727002967358,0.0,513.3939169139466,19.094955489614243,2824.2507418397627,2.136498516320475,52.410979228486646
TDP43_1,TDP43_Q331K,Male,4.0,6,3,3/29/2016,16.991839762611278,594.146884272997,496.1350148367953,90.26706231454006,1553.6683976261127,255.17804154302672,124.31750741839762,50.10756676557864,419.1876854599406
TDP43_1,TDP43_Q331K,Male,4.0,6,4,3/29/2016,78.3160237388724,1040.3746290801187,278.9799703264095,53.87982195845697,1319.988872403561,320.0741839762611,2.0029673590504453,43.03041543026706,463.35311572700294
TDP43_1,TDP43_Q331K,Male,4.0,6,5,3/29/2016,39.191394658753715,1231.7247774480713,214.71810089020772,215.81973293768544,954.5808605341246,443.35682492581606,1.6357566765578635,74.44362017804154,424.52893175074183
TDP43_1,TDP43_Q331K,Male,4.0,6,6,3/29/2016,21.48876404494382,121.66432584269663,524.4206460674156,120.4002808988764,2061.025280898876,385.8497191011236,0.7900280898876404,77.42275280898876,286.938202247191
TDP43_1,TDP43_Q331K,Male,4.0,6,7,3/29/2016,22.066023738872406,61.45771513353116,624.7255192878338,0.0,2034.1135014836796,117.97477744807121,581.5615727002968,66.09792284866468,92.00296735905044
TDP43_1,TDP43_Q331K,Male,4.0,6,8,3/29/2016,4.773738872403561,140.1075667655786,331.52448071216617,0.0,936.4873887240356,27.240356083086052,1937.5370919881304,12.952522255192878,209.37685459940653
TDP43_1,TDP43_Q331K,Male,4.0,6,9,3/29/2016,0.0,0.13353115727002968,13.486646884272998,0.0,213.61646884272997,0.0,3372.4629080118693,0.0,0.3004451038575668
TDP43_1,TDP43_Q331K,Male,4.0,6,10,3/29/2016,77.58160237388724,323.14540059347183,590.9755192878338,29.677299703264094,1784.1765578635016,196.2240356083086,333.19362017804156,37.65578635014837,227.37017804154306
TDP43_1,TDP43_Q331K,Male,4.0,6,11,3/29/2016,0.0,0.0,23.468100890207715,0.0,202.53338278931753,0.0,3373.597922848665,0.0,0.40059347181008903
TDP43_1,TDP43_Q331K,Male,4.0,6,12,3/29/2016,15.089020771513352,355.8271513353116,496.3019287833828,0.0,1021.4799703264094,102.48516320474778,1319.5215133531158,9.247032640949556,280.0482195845697
TDP43_6,TDP43_Q331K,Female,4.0,1,13,3/24/2016,31.780415430267063,232.51112759643917,815.5415430267062,0.0,743.3679525222552,336.3316023738873,1140.856824925816,62.926557863501486,236.68397626112758
TDP43_6,TDP43_Q331K,Female,4.0,1,14,3/24/2016,95.47477744807122,253.94287833827892,795.7789317507419,23.468100890207715,784.1617210682492,234.08011869436203,1044.2470326409496,28.976261127596437,339.87017804154306
TDP43_6,TDP43_Q331K,Female,4.0,1,15,3/24/2016,132.2626112759644,354.3249258160238,367.54451038575667,36.85459940652819,336.4985163204748,182.90430267062314,1895.2410979228487,26.839762611275965,267.52967359050444
TDP43_6,TDP43_Q331K,Female,4.0,1,16,3/24/2016,13.18620178041543,142.71142433234422,390.1780415430267,0.0,599.9554896142433,92.20326409495549,2185.070474777448,9.514094955489615,167.18100890207717
TDP43_6,TDP43_Q331K,Female,4.0,1,17,3/24/2016,86.09421364985162,450.9681008902077,469.82937685459945,56.14985163204748,793.3753709198813,230.4080118694362,1074.3249258160238,29.977744807121663,408.87240356083083
TDP43_6,TDP43_Q331K,Female,4.0,1,18,3/24/2016,114.46958456973293,434.7774480712166,560.0964391691394,250.07047477744808,465.58976261127594,411.37611275964395,995.6750741839762,63.32715133531157,304.61795252225517
TDP43_6,TDP43_Q331K,Female,4.0,1,19,3/24/2016,124.3014705882353,724.7426470588235,582.4632352941177,315.8272058823529,836.1397058823529,582.1875,3.6948529411764706,147.84926470588235,282.79411764705884
TDP43_6,TDP43_Q331K,Female,4.0,1,20,3/24/2016,7.678041543026706,430.2707715133531,465.2893175074184,141.37611275964392,706.446587537092,295.2373887240356,1317.3516320474778,45.60089020771514,190.7492581602374
TDP43_6,TDP43_Q331K,Female,4.0,1,21,3/24/2016,12.55192878338279,452.13649851632044,39.224777448071215,0.0,579.5252225519288,88.39762611275965,2278.8427299703267,37.7893175074184,111.53189910979229
TDP43_6,TDP43_Q331K,Female,4.0,1,22,3/24/2016,21.465133531157267,558.8612759643917,122.18100890207715,0.0,887.8486646884273,147.21810089020772,1693.5089020771513,24.235905044510385,144.68100890207714
TDP43_6,TDP43_Q331K,Female,4.0,1,23,3/24/2016,47.00572709163347,653.2059262948208,346.8002988047809,0.0,1389.722360557769,98.66160358565737,905.9947709163347,19.328934262948206,139.28037848605578
TDP43_6,TDP43_Q331K,Female,4.0,2,0,3/25/2016,13.55341246290801,938.156528189911,324.013353115727,531.7210682492581,866.316765578635,463.92062314540055,2.169881305637982,125.45252225519289,334.6958456973294
