experimental phase,cam_id,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
Alc_W3,17202345,0.03736494328515364,0.1130954161481765,0.09585347468172681,0.016993140973485206,0.46536625346989585,0.007075820211543983,0.23002461831147702,0.015122837297788842,0.019103495620752375
Alc_W3,17202346,0.0034657251636952195,0.07197324778674256,0.15493721951099887,0.03619028496456335,0.34705455894254117,0.01199772543345513,0.31087515633813195,0.020408640287416936,0.04309744157245507
Alc_W3,6394836,0.004653372330592988,0.06769994709831201,0.1418562563846865,0.020216501678260446,0.20043826312205085,0.008096694556598729,0.5082631524541518,0.01645865763486889,0.0323171547404777
Alc_W3,6394837,0.002826439898817919,0.023931857153281118,0.08785769445930831,0.012046535243469375,0.21670021160675196,0.0030371345527071057,0.6245388584180571,0.003859238945371407,0.02520202972223573
Alc_W3,6394839,0.0032490263353115727,0.057215009891196864,0.06463155291790308,0.017664286597428292,0.17137472181008906,0.0063437345450049415,0.6551271173343225,0.012236646884272995,0.012157903684470818
Alc_W3,6394840,0.00858860461750018,0.07410210248244917,0.06034677993293285,0.040047209355624704,0.23754870208197632,0.008864834382765195,0.5409194741984513,0.01897300427010205,0.010609288678198357
Alc_W3,6394841,0.022577448684307323,0.083826437084631,0.09525069279250556,0.03224887804399538,0.2869620128994287,0.005566097309757953,0.4380587555484708,0.007549062584299975,0.027960615052603176
Alc_W3,6394846,0.004234187259814175,0.04957937077394563,0.07467886547161551,0.031181744661185968,0.2200458633312254,0.006749449700831834,0.5766746880624604,0.012560274480712168,0.024295556258208884
Alc_W4,17202338,0.016177452434979932,0.12549528713562583,0.14690805550706929,0.007477417524873452,0.20935656310001738,0.011881763833129692,0.43766451387676725,0.03136640338628032,0.013672543201256762
Alc_W4,17202339,0.007065369174375983,0.07896371530808168,0.1954782684587188,0.018184019898760694,0.236043048525048,0.01708609705009601,0.39273487956013253,0.03155600890207714,0.022888593122709026
Alc_W4,17202341,0.006147776246997317,0.06941489596580472,0.1352301027977957,0.013155181397484809,0.2799537674862231,0.011510880316518295,0.42421267839480015,0.019646500105977106,0.04072821728839906
Alc_W4,17202342,0.008999874922365604,0.06829195707680627,0.13539858791663792,0.0184066834586985,0.30737505175626245,0.017054982402870747,0.38604252208267203,0.0324168880684563,0.026013452315230157
Alc_W4,17202345,0.10425501173141946,0.05982926902905253,0.23919943844455172,0.0256901913256504,0.3553702513629149,0.010246553895521359,0.16613005486163826,0.021235917983576012,0.01804331136567525
Alc_W4,17202346,0.0043722726479315755,0.17172106824925817,0.14732501309128995,0.033780764531331824,0.28135876680048877,0.013141255018327807,0.27740792459417,0.02512436725432013,0.04576856781288183
Alc_W4,6394836,0.0024054595873957887,0.04158309930055109,0.16148228857566768,0.01533842023456267,0.2783084728698601,0.006899661756393954,0.4568035096085912,0.014917050833686593,0.022262037233290947
Alc_W4,6394837,0.0052942027936599845,0.035075224361294066,0.07857304407613809,0.02790798925237027,0.3107391483317652,0.003207213034667438,0.4924888724035609,0.011901665520735322,0.03481264022580878
Alc_W4,6394839,0.004725192005585617,0.045647146098795596,0.09273749781811833,0.026007702042241235,0.17651989876069124,0.009691045557688955,0.6069957671495898,0.021944711118868913,0.015731039448420314
Alc_W4,6394840,0.007538615409071643,0.0945120416490038,0.06653132506711883,0.049926478380669756,0.2957085894446799,0.013553589091422916,0.42504261162922113,0.028467107354811373,0.018719641974000285
Alc_W4,6394841,0.01071162070169314,0.08667873974515623,0.11195594780939082,0.05844137283993716,0.17789546604992137,0.007698987606912198,0.47864134229359373,0.012684696282073658,0.055291826671321355
Alc_W4,6394846,0.004079897908718384,0.0520308967429702,0.0843554604705384,0.024300551080966515,0.25457412657199385,0.007834247385897981,0.519982315069945,0.016886458774904616,0.03595604599406528
Alc_week1,17202338,0.005327231420285946,0.14904972855408682,0.16083739378203402,0.025523502832479086,0.19781578769894795,0.026408336424332345,0.3590174627394119,0.027381684987860797,0.048638871560561105
Alc_week1,17202339,0.00823014953489148,0.18243840229386848,0.22974308588670692,0.008081469009435535,0.21798419631247293,0.012195970726502851,0.25125029173473806,0.0171177441402994,0.07295869036108427
Alc_week1,17202341,0.001732336956521739,0.07794871226293383,0.13941517626757838,0.017597830118694365,0.19401075264482,0.022527133595665078,0.4776962246806864,0.02457838101535285,0.04449345245774739
Alc_week1,17202342,0.0014695543785798078,0.09634891915671795,0.15375966116900136,0.01648447743426954,0.18588790024843005,0.031017528120902634,0.4662473690566559,0.022592147712373195,0.026192442723069496
Alc_week1,17202345,0.0035738343736143787,0.13598860806985233,0.12011504911490842,0.020007503666564355,0.22932238906511138,0.032546194447286736,0.3572076767625089,0.05218309799106381,0.04905564650908967
Alc_week1,17202346,0.0031194778781715744,0.12973506318140893,0.09432648868069216,0.029655878038208898,0.23105245390591134,0.021652760644150303,0.37581414830127036,0.047308642849998334,0.06733508652018805
Alc_week2,17202338,0.0021741186354078644,0.1148858008921728,0.15083536807043058,0.01030444907343723,0.27454292108003997,0.01652871804193605,0.3442358190697035,0.023449812820563198,0.06304299231630871
Alc_week2,17202339,0.0022851403023121494,0.10496260928444821,0.123483771632844,0.005828918805886922,0.36461505237687447,0.009632216756616808,0.3013117867882821,0.015524801844143945,0.07235570220859146
Alc_week2,17202341,0.0014857814045499504,0.06356930019782395,0.1070527324431256,0.00911430514342235,0.24725445103857577,0.012958766073194856,0.4841357566765579,0.014636622156280907,0.05979228486646883
Alc_week2,17202342,0.0012546551689801447,0.07752586481588432,0.1024465775795113,0.011383008384282953,0.228650324617131,0.01732108716866151,0.5061212982693724,0.01791455897875053,0.03738262501742574
Alc_week2,17202345,0.0020521572307269057,0.14010737025173423,0.1035600325230412,0.009736094189085623,0.30579408788099127,0.024435206929078166,0.31263381364592135,0.03502349568652111,0.06665774166290007
Alc_week2,17202346,0.00300819708373455,0.12847430335842153,0.08762214563641009,0.013271378249847704,0.3376734234676832,0.012953271464224654,0.32504495254190646,0.032277337532179165,0.05967499066559238
Alc_week3,17202338,0.0019390550102716278,0.10227851803241274,0.0961181807806437,0.007690239100661947,0.3249263153389639,0.01297463478657841,0.3006439739785436,0.022210040515863963,0.1312190424560603
Alc_week3,17202339,0.0012283911069148456,0.06666188966819529,0.10727206692293859,0.005050060133980757,0.3425684656280911,0.005118975361927885,0.37107408000629444,0.007953913204747776,0.09307215796690942
Alc_week3,17202341,0.0009638885055091667,0.05686352736181077,0.10767552561359924,0.004836478963954637,0.2626970332160192,0.008521381087111542,0.4884974581924414,0.012016294596646188,0.05792841246290804
Alc_week3,17202342,0.0012838428449842433,0.0647021570860074,0.0864420157339038,0.008023658362661884,0.2729200452004692,0.008979855312492813,0.4913803538978217,0.01317053113426725,0.0530975404273917
Alc_week3,17202345,0.0018167287697918315,0.13906111966838067,0.11117997825446803,0.007840495956690145,0.3596808673296036,0.025803282216232133,0.2552531882121095,0.037508706707137525,0.061855632885586785
Alc_week3,17202346,0.002234936052262323,0.10535727635543904,0.09870307432199295,0.00709405838106411,0.3795782008373016,0.010221286775699858,0.30904009385135583,0.021782916982954925,0.06598815644192947
Alc_week4,17202338,0.0011713481251686,0.0804654833760453,0.09543547258564879,0.006443679188022661,0.33905828500134905,0.010960682492581602,0.3570159706298893,0.018189721304289183,0.09125935729700568
Alc_week4,17202339,0.0013562539592571602,0.07172006801587036,0.0981499849964992,0.006393783549494879,0.25042687043643513,0.004297148501316974,0.49701461591037904,0.0072687793818557635,0.0633724952488914
Alc_week4,17202341,0.0011298134315631504,0.05340755994406357,0.09365300658276206,0.00845676012142297,0.3306032351035164,0.008864452232340801,0.4436357396227701,0.011103614550291617,0.049145818411269145
Alc_week4,17202342,0.0013508731539274873,0.06836202633104814,0.0803875046897916,0.010739516184044477,0.29967139482929156,0.008078166035676525,0.4802460648385007,0.011729168798390125,0.039435285139329444
Alc_week4,17202345,0.0033356142774310185,0.10324245796241345,0.11588368464135884,0.006336015041440706,0.396861356969883,0.02184355707902725,0.2649539334561206,0.03426510965585456,0.05327827091647057
Alc_week4,17202346,0.0018152691087690573,0.09965625959275558,0.0915503811521539,0.006148956308196051,0.43466033118455605,0.009884908250622465,0.24681637760496597,0.02702694924792797,0.08244056755005288
