experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: Trap2, Phase: postconditioning",11h,0.026793552176063305,0.00409402818991098,0.1594252287339268,0.03962969831849654,0.28760200296735905,0.001708549703264095,0.46760323936696335,0.009991654302670622,0.003152046241345203
"Experiment: Trap2, Phase: postconditioning",12h,0.026992148862512364,0.005396884272997033,0.20829546859545003,0.019417655786350147,0.2632001112759644,0.0003346006429277943,0.4688280477250248,0.0020779240850642925,0.005457158753709199
"Experiment: Trap2, Phase: postconditioning",13h,0.01600828387734916,0.012851214762611278,0.11427577893175073,0.009421751360039565,0.3292794881305638,0.002863037833827893,0.49900585744312553,0.011648816147378832,0.004645771513353116
"Experiment: Trap2, Phase: postconditioning",14h,0.007244915306627102,0.012961331602373885,0.14828488192383776,0.0030492705242334325,0.40110271389713154,0.0032745270771513363,0.38960381120178034,0.0236743477992087,0.010804200667655786
"Experiment: Trap2, Phase: postconditioning",15h,0.025353919386745794,0.025699338526211663,0.13178435645400596,0.00020439230959446093,0.3951475179277943,0.006025516196834817,0.380352837537092,0.019390995919881308,0.016041125741839767
"Experiment: Trap2, Phase: postconditioning",16h,0.0250560243570722,0.020437685459940656,0.15189169139465877,0.00020052856083086051,0.4291485070474778,0.009205381429277943,0.3227713897131554,0.023607504945598417,0.017681287091988133
"Experiment: Trap2, Phase: postconditioning",17h,0.014087614366963408,0.06633013414935707,0.16881259272997032,0.0031377503709198815,0.4117141135014836,0.04255223788328388,0.22496522626112758,0.041490866097922845,0.026909464638971318
"Experiment: Trap2, Phase: postconditioning",18h,0.007458966988130564,0.07417199863996043,0.15873052670623145,0.004628384643916914,0.4006147224282888,0.030022873392680515,0.2592594739119684,0.035435599035608306,0.029677454253214632
"Experiment: Trap2, Phase: postconditioning",19h,0.0074102837537092,0.07099213340751732,0.12483733617705241,0.004083209693372898,0.4105866716122651,0.03220280044510386,0.29656512734915924,0.031286319238377845,0.022036118323442138
"Experiment: Trap2, Phase: postconditioning",20h,0.019009257542037587,0.06779063118199802,0.13865023800692383,0.004134983926805144,0.3770586053412462,0.03402378523738873,0.3002561665430267,0.03385262116716123,0.02522371105341246
"Experiment: Trap2, Phase: postconditioning",21h,0.009852945722057369,0.0760625309099901,0.14273228857566767,0.003017201409495549,0.39571819362017796,0.027973541048466864,0.28834538822947575,0.032198936696340254,0.024098973788328395
"Experiment: Trap2, Phase: postconditioning",22h,0.007268870548961424,0.07254729228486648,0.13187051805143424,0.0032142525964391697,0.40781597737388725,0.026455087784371913,0.3026497589020772,0.027952676805143423,0.02022556565281899
"Experiment: Trap2, Phase: postconditioning",23h,0.003395462413452028,0.050754203758654796,0.13563149109792286,0.002253338278931751,0.3559231268545994,0.021683744436201777,0.39324925816023737,0.02149751174579624,0.015611863254203759
"Experiment: Trap2, Phase: postfearretrieval",00h,0.0035654673590504436,0.027937221810089025,0.09034468502720078,0.01972308512611276,0.23086864799703266,0.009856036721068247,0.5866014852250246,0.015465233988625121,0.015638136745796238
"Experiment: Trap2, Phase: postfearretrieval",01h,0.0064849159248269025,0.03155678165182987,0.09531462506181997,0.014949230341246289,0.2375411489243323,0.010284912833827892,0.5746822066641938,0.01516753214638971,0.014018646451533133
"Experiment: Trap2, Phase: postfearretrieval",02h,0.009148197947576655,0.06965334446092979,0.09037289039317509,0.0007667609421364985,0.2702468162710188,0.01866944083827894,0.48726798188674575,0.022595782331849654,0.03127878492828883
"Experiment: Trap2, Phase: postfearretrieval",03h,0.007129775593471812,0.10256977930267062,0.08209867241592482,0.008461416604846688,0.3414991731577646,0.029529472675568744,0.358296434532641,0.03357385169386746,0.0368414240232443
"Experiment: Trap2, Phase: postfearretrieval",04h,0.011526914873887245,0.07716949493076163,0.10891250927299705,0.008362891011374876,0.317417199863996,0.023322939849159244,0.3870964314416421,0.040405345882789316,0.02578627287339268
