experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: FC-C, Phase: preexposure",20h,0.004312329995054401,0.15640300445103858,0.11117666604846689,0.07480449431256182,0.2940865325173096,0.05591887673095943,0.1440846006429278,0.05892023677052424,0.10029325853115727
"Experiment: FC-C, Phase: preexposure",21h,0.003424440529179031,0.1439103455736894,0.1016359112265084,0.06954979599406529,0.2991039966617211,0.04394898306132542,0.19094839577151335,0.057076842235410485,0.09040128894658754
"Experiment: FC-C, Phase: preexposure",22h,0.003977342977250247,0.15488107381305638,0.10380308790801189,0.05536713340751732,0.32855735348664683,0.0345674146884273,0.1644171921364985,0.07619428474282888,0.07823511683976263
"Experiment: FC-C, Phase: preexposure",23h,0.0037996105341246296,0.12458348788328387,0.10673065034619189,0.045912153808110784,0.2704693681998021,0.025759999381800194,0.2946977775717112,0.06029225395647872,0.06775469831849652
"Experiment: FC-C, Phase: postcond",00h,0.0015439540059347182,0.08933759891196835,0.10004791048466866,0.006790924826904056,0.2699191703758655,0.008095326409495548,0.4249273615232443,0.023803010633036595,0.07553474282888228
"Experiment: FC-C, Phase: postcond",01h,0.001494498021760633,0.08953851384767557,0.08363084198813055,0.007893638724035609,0.30110425939663704,0.0062159990108803164,0.41112759643916924,0.0228138909495549,0.07618076162215628
"Experiment: FC-C, Phase: postcond",02h,0.0014288142927794264,0.06011529426310585,0.06344043644906032,0.0013129018298714144,0.2631753832838773,0.0016784124629080118,0.5379010571216617,0.007948503956478734,0.06299919634025718
"Experiment: FC-C, Phase: postcond",03h,0.0028730835806132543,0.12635385756676557,0.11102327522255191,0.007841091740850643,0.23912509272997032,0.004415492087042532,0.4004891505934718,0.011421241345202768,0.09645771513353114
"Experiment: FC-C, Phase: postcond",04h,0.00761158506429278,0.15264048590504453,0.10084847922848665,0.03914209322453017,0.3518515084075173,0.01599282888229476,0.1796334075173096,0.025269689663699305,0.1270099221068249
"Experiment: FC-C, Phase: postcond",05h,0.008599159248269041,0.18938628214638967,0.09229800321463898,0.06751437314540061,0.35864706973293775,0.03343069980217606,0.08493524357072206,0.04134906651829872,0.12384010262116717
"Experiment: FC-C, Phase: postcond",06h,0.0014125865479723049,0.10877920994065282,0.10211037957467854,0.008061325420375865,0.4410376483679525,0.006435459940652818,0.26967189045499507,0.015771049703264095,0.046720450049455985
"Experiment: FC-C, Phase: postcond",07h,0.002772626112759644,0.08632078387734915,0.11181070722057372,0.0036968348170128584,0.31444887487636003,0.003146636993076162,0.43572113006923835,0.012377905539070228,0.029704500494559843
"Experiment: FC-C, Phase: postcond",08h,0.00040182987141444123,0.030815714638971314,0.05628554648862511,0.001210126112759644,0.2456756923837784,0.0006877472799208705,0.6392927794263106,0.0036257418397626106,0.02200482195845697
"Experiment: FC-C, Phase: postcond",09h,1.2363996043521266e-05,0.0050893298714144415,0.11143205984174086,0.0,0.14833086053412461,0.00020555143422354102,0.7076672230464887,0.0008082962413452028,0.02645431503461919
"Experiment: FC-C, Phase: postcond",10h,0.0030752630159158346,0.10944918397626112,0.06859994604801727,0.03297056244942001,0.34389499595360123,0.025727508767197194,0.2945171297545185,0.05270771513353116,0.06905769490153763
"Experiment: FC-C, Phase: postcond",11h,0.0010888044015825915,0.0996337166172107,0.10286303783382787,0.007064478239366963,0.3074717173590505,0.010922817754698319,0.41292346686449055,0.02205118694362018,0.03598077398615233
"Experiment: FC-C, Phase: postcond",12h,0.0003686016320474778,0.04028576285855589,0.07706478733926804,0.0005679710682492581,0.22847428288822946,0.001544726755687438,0.6229236214144411,0.004321216617210682,0.02444902942631058
"Experiment: FC-C, Phase: postcond",13h,0.0004443311078140455,0.0498616777942631,0.08989088773491594,0.00030137240356083086,0.2233609977744807,0.0014705427794263106,0.5925228733926805,0.004067754698318497,0.038079562314540065
"Experiment: FC-C, Phase: postcond",14h,0.0005517433234421364,0.03856639465875371,0.08344229104846686,0.0016552299703264095,0.2282200482195846,0.0014844522749752722,0.6018947823936697,0.0048459136993076165,0.039339144411473785
"Experiment: FC-C, Phase: postcond",15h,0.0006228363006923838,0.06357566765578634,0.09661535608308604,0.0007039750247279921,0.24080427794263107,0.0016969584569732936,0.5501908691889218,0.003394689663699307,0.042395369683481704
"Experiment: FC-C, Phase: postcond",16h,0.0011003956478733928,0.04697391196834818,0.06569300197823937,0.0006676557863501484,0.25473695598417406,0.0008368879821958457,0.5921449987636004,0.0018530539070227498,0.03599313798219584
"Experiment: FC-C, Phase: postcond",17h,0.0010973046488625124,0.07471871909000989,0.12437098170128585,0.0014960435212660733,0.22900670746785365,0.00117148862512364,0.5409178721562808,0.0030345882789317505,0.02418629451038576
"Experiment: FC-C, Phase: postcond",18h,0.006851199307616222,0.16502302794263105,0.1630478795746785,0.054086300692383765,0.267819609297725,0.029075482195845697,0.19026103486646884,0.03007773862512364,0.0937577274975272
"Experiment: FC-C, Phase: postcond",19h,0.004139620425321463,0.11488856948565777,0.14032362759643918,0.013645215133531159,0.3267572329376855,0.012544819485657764,0.25043660361028686,0.020854970326409497,0.11640934099901089
"Experiment: FC-C, Phase: postcond",20h,0.004553814292779426,0.11565204624134522,0.11871754451038574,0.016987357814045503,0.3416813489119684,0.012546364985163205,0.26971052794263106,0.028852157517309598,0.09129883778437191
"Experiment: FC-C, Phase: postcond",21h,0.00409789193867458,0.16258886622156282,0.12619003461918896,0.02811959075173096,0.29038312932739857,0.01994235286844708,0.2154944052917903,0.029261714886251237,0.12392201409495547
"Experiment: FC-C, Phase: postcond",22h,0.003827429525222552,0.1110680947082097,0.10966632665677549,0.014099591988130563,0.3270191951038576,0.010313118199802176,0.321764496785361,0.025154549950544017,0.07708719708209694
"Experiment: FC-C, Phase: postcond",23h,0.004692136498516321,0.11213448936696341,0.09493076162215629,0.022033413699307617,0.29463325296735904,0.014521513353115726,0.33551557863501486,0.0330396884272997,0.08849916543026708
"Experiment: FC-C, Phase: postret",00h,0.001986275964391691,0.08244405291790306,0.12566765578635014,0.012878338278931752,0.32336146142433236,0.008924950544015825,0.3515482814045499,0.015888662215628086,0.07730032146389713
"Experiment: FC-C, Phase: postret",01h,0.002346995548961424,0.0691706849653808,0.11504265578635016,0.010934099901088033,0.2988584940652819,0.007093224530168151,0.4131617828882294,0.01564200049455984,0.06775006181998022
"Experiment: FC-C, Phase: postret",02h,0.001319547477744807,0.05400098911968348,0.13680421612265084,0.008706416913946587,0.3090442631058358,0.005735039564787339,0.3897023367952522,0.012308976261127596,0.08237821463897131
"Experiment: FC-C, Phase: postret",03h,0.002742952522255192,0.0978591740850643,0.13943094708209694,0.017727188427299704,0.3136313056379822,0.0083058234421365,0.2966947947576656,0.014729228486646883,0.10887858555885263
"Experiment: FC-C, Phase: postret",04h,0.006778869930761623,0.21768916913946584,0.1092816518298714,0.0648265949554896,0.2919862759643917,0.023601322947576654,0.1219600024727992,0.030829624134520277,0.13304648862512364
"Experiment: FC-C, Phase: postret",05h,0.0050778931750741834,0.24013167655786352,0.08746754451038576,0.048163946587537095,0.3287802917903066,0.027093842729970327,0.13294108555885262,0.035520524233432244,0.09482319485657766
"Experiment: FC-C, Phase: postret",06h,0.001337784371909001,0.07211887982195846,0.07460929772502471,0.003314787339268051,0.40444887487636005,0.005024418892185955,0.38586486152324434,0.014008098417408505,0.03927299703264094
"Experiment: FC-C, Phase: postret",07h,0.00023862512363996043,0.024665553907022752,0.05145091493570721,0.00020153313550939661,0.2984480093966369,0.00043212166172106823,0.6064394782393671,0.0029871414441147385,0.01513662215628091
"Experiment: FC-C, Phase: postret",08h,0.0003452645895153313,0.018794510385756677,0.04869312561819981,0.00038915677546983183,0.2884174085064293,0.0010493941641938676,0.6171890454995054,0.0019470202769535114,0.023175074183976255
"Experiment: FC-C, Phase: postret",09h,0.0009010262116716122,0.02788266567754698,0.04887209446092977,8.09841740850643e-05,0.3012602002967359,0.0011801434223541046,0.5928771018793274,0.003440590999010881,0.023505192878338278
"Experiment: FC-C, Phase: postret",10h,0.0002716988130563799,0.031204253214638975,0.04991407022749752,0.0011486152324431257,0.2500871661721068,0.0009903560830860534,0.6403607195845697,0.0033184965380811077,0.022704624134520283
"Experiment: FC-C, Phase: postret",11h,0.0006240727002967359,0.026904364490603357,0.07971068249258159,0.0007860410484668648,0.2554018298714145,0.001101322947576657,0.6040424085064292,0.0036662339268051427,0.027763044015825914
"Experiment: FC-C, Phase: postret",12h,0.00034464638971315524,0.02924177794263106,0.057544201285855585,0.0001934965380811078,0.24563180019782394,0.0007480217606330366,0.6394210558852619,0.0028699925816023744,0.024005007418397624
"Experiment: FC-C, Phase: postret",13h,0.0003579376854599406,0.04479630316518299,0.05568805637982196,0.001112141444114738,0.2438958951533135,0.0009696463897131552,0.6191954129574676,0.0037605093966369923,0.03022409742828883
"Experiment: FC-C, Phase: postret",14h,0.0004271760633036597,0.05647595202769535,0.04606763105835806,0.001417841246290801,0.28384520276953507,0.001265145895153314,0.5752769535113751,0.004744992581602376,0.030479104846686447
"Experiment: FC-C, Phase: postret",15h,0.00033073689416419395,0.0580656528189911,0.06665677546983184,0.0011183234421364983,0.27245827151335317,0.0011279055390702275,0.5694179648862513,0.003639651335311573,0.027184718100890213
"Experiment: FC-C, Phase: postret",16h,0.00039997527200791294,0.06823287586547973,0.06646358803165182,0.0002556256181998022,0.24123269040553907,0.0010648491592482692,0.5898516320474776,0.002015640454995054,0.030483123145400595
"Experiment: FC-C, Phase: postret",17h,0.0011665430267062313,0.06901582591493573,0.10477188427299701,0.0018524357072205737,0.28309687190900107,0.0025306008902077153,0.4912608184965382,0.005207715133531158,0.04109730464886251
"Experiment: FC-C, Phase: postret",18h,0.007854537586547972,0.16972644658753705,0.18579407764589517,0.045805514342235426,0.31284031899109793,0.02620796241345203,0.09040399357072205,0.03731454005934719,0.12405260880316518
"Experiment: FC-C, Phase: postret",19h,0.005806132542037586,0.12058512611275964,0.1405919263105836,0.021305947082096936,0.3515003709198813,0.013290059347181006,0.21797199554896138,0.027693805637982193,0.10125463649851633
"Experiment: FC-C, Phase: postret",20h,0.003955242334322452,0.13671086795252227,0.1204009025717112,0.031835744312561816,0.344891196834817,0.019062500000000003,0.214038081107814,0.04073720326409494,0.08836826162215629
"Experiment: FC-C, Phase: postret",21h,0.004210867952522255,0.14200358555885265,0.13519504203758656,0.03434038081107813,0.3652444980217605,0.019145647873392683,0.16543057616221565,0.04653128090999012,0.08789812067260142
"Experiment: FC-C, Phase: postret",22h,0.0032705860534124635,0.10506954747774477,0.12755161968348172,0.022495672601384773,0.32570691147378833,0.013237203264094952,0.3046568991097923,0.02968162710187933,0.06832993323442135
"Experiment: FC-C, Phase: postret",23h,0.003078944114737883,0.09758191147378834,0.13106546735905045,0.02944516567754699,0.28902973541048466,0.01347830118694362,0.33708426063303665,0.023431936201780416,0.07580427794263106
"Experiment: FC-C, Phase: postext",00h,0.00204778684470821,0.07748748145400593,0.12326208580613253,0.010484668644906034,0.30803968842729973,0.006718286350148368,0.37422338649851633,0.019041326656775475,0.07869528931750742
"Experiment: FC-C, Phase: postext",01h,0.0022015640454995057,0.05756522007912957,0.11968425445103859,0.006038266567754698,0.25293103981206727,0.004712227992087043,0.4960952954995055,0.012581138724035608,0.04819099282888229
"Experiment: FC-C, Phase: postext",02h,0.0006228363006923838,0.0580126421859545,0.11716509025717115,0.004322762116716123,0.28094399109792284,0.003951842235410485,0.45385679401582585,0.007890547725024727,0.0732334940652819
"Experiment: FC-C, Phase: postext",03h,0.0018530539070227498,0.08378848293768547,0.15455845079129574,0.01638615850642928,0.3421465442631058,0.007841091740850643,0.2758554339762611,0.013121290801186944,0.1044494930761622
"Experiment: FC-C, Phase: postext",04h,0.005637209446092977,0.18998825420375864,0.10823287586547971,0.05347737388724035,0.3161813798219585,0.02073133036597428,0.14743833456973293,0.026501452769535114,0.13181178907022748
"Experiment: FC-C, Phase: postext",05h,0.003798837784371909,0.11666203016815034,0.1085427485163205,0.029568496538081107,0.3755841988130564,0.018086980712166172,0.23467405415430265,0.024812994559841744,0.0882696587537092
"Experiment: FC-C, Phase: postext",06h,0.0009551186943620179,0.04496167161226509,0.07000030909990108,0.002681441641938674,0.51494034371909,0.002883902077151335,0.3163452027695351,0.008779982690405539,0.03845202769535114
"Experiment: FC-C, Phase: postext",07h,5.409248269040554e-05,0.013289750247279922,0.051016938674579626,0.0,0.3527587166172106,0.00047292284866468846,0.5579701409495549,0.0023414317507418395,0.022096006429277937
"Experiment: FC-C, Phase: postext",08h,0.0004961053412462908,0.03382634767556874,0.06958456973293768,3.0909990108803164e-05,0.35562098170128587,0.00042037586547972306,0.4668845820969338,0.0010957591493570723,0.0720403684470821
"Experiment: FC-C, Phase: postext",09h,0.00017927794263105834,0.03387889465875371,0.07165244807121662,0.00011745796241345202,0.35256552917903067,0.00045128585558852613,0.519592297230465,0.004461857072205737,0.017100952027695352
"Experiment: FC-C, Phase: postext",10h,3.554648862512364e-05,0.016032239119683482,0.04509458456973294,6.954747774480712e-06,0.2522363377843719,0.000615881552917903,0.6627750989119684,0.002313612759643917,0.020889744065281896
"Experiment: FC-C, Phase: postext",11h,0.0008368879821958457,0.036207189663699305,0.0575659928288823,0.0006406095450049457,0.2926866963402572,0.0012278993570722057,0.5736461424332344,0.008543521266073195,0.02864506058358061
"Experiment: FC-C, Phase: postext",12h,3.245548961424332e-05,0.018422354104846685,0.029223850148367952,7.263847675568744e-05,0.17000958209693373,0.0001924146884272997,0.7686425877843718,0.0024812994559841738,0.010922817754698319
"Experiment: FC-C, Phase: postext",13h,0.0008446154797230465,0.050842297230464885,0.07686928165182987,0.0012649913452027694,0.29190699183976254,0.001240263353115727,0.533994034371909,0.005814941889218596,0.03722258283877349
"Experiment: FC-C, Phase: postext",14h,0.00045592235410484667,0.01892541419386746,0.04589283506429278,3.863748763600395e-05,0.23426990603363007,0.0013986770524233433,0.6641845944609298,0.006181998021760633,0.028652015331355096
"Experiment: FC-C, Phase: postext",15h,0.0002480526706231454,0.04894365108803164,0.0521281528189911,0.0005896080613254204,0.2347405106330366,0.0004744683481701286,0.6357219028189911,0.002792717606330366,0.024360935954500496
"Experiment: FC-C, Phase: postext",16h,0.0004512858555885263,0.047021049703264095,0.09018762363996043,0.0007055205242334322,0.2562391815034619,0.0009605279426310584,0.5649426619683481,0.0029480403066271016,0.03654410855588526
"Experiment: FC-C, Phase: postext",17h,0.0013422663204747775,0.08139759520276953,0.13015887734915926,0.004090937190900099,0.24834554277942633,0.002416388476755687,0.47077460435212665,0.006013538575667656,0.05546024975272007
"Experiment: FC-C, Phase: postext",18h,0.0064076409495548966,0.1636668521266073,0.18531543644906032,0.03563690034619189,0.27706787833827895,0.024810676310583576,0.1457931503461919,0.0312538637487636,0.13004760138476756
