experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: FC-A, Phase: postcond",11h,0.0006429277942631059,0.05428953387734916,0.057948503956478735,0.005034464638971315,0.23403267185954502,0.0033931441641938676,0.6172640022255192,0.009027262611275963,0.01836748887240356
"Experiment: FC-A, Phase: postcond",12h,0.0005339700791295747,0.046877318249258164,0.034065900098911965,0.0010578944114737882,0.12544355835806134,0.0013430390702274975,0.7740216988130565,0.004070072947576656,0.01258654797230465
"Experiment: FC-A, Phase: postcond",13h,0.0004466493570722057,0.04553118818001978,0.05422694114737883,0.003182956231454006,0.13292454871414444,0.0013329933234421363,0.7396513353115727,0.0034194176557863494,0.019283970079129575
"Experiment: FC-A, Phase: postcond",14h,0.000429648862512364,0.035262889465875365,0.045616190652818994,0.0008098417408506428,0.1670746785361029,0.0013368570722057372,0.7261637611275965,0.003821247527200791,0.019484885014836795
"Experiment: FC-A, Phase: postcond",15h,0.0004111028684470821,0.048799146884273,0.10856438550939664,0.0007171117705242334,0.16355171241345204,0.001815961918892186,0.6581146451533135,0.004238532393669634,0.013787401088031651
"Experiment: FC-A, Phase: postcond",16h,0.00020091493570722062,0.05857211300692384,0.07657563674579623,0.0032385942136498517,0.11275964391691394,0.002920994065281899,0.707721315529179,0.004096346439169139,0.033914441147378835
"Experiment: FC-A, Phase: postcond",17h,0.0006081540553907023,0.08460064292779428,0.09060645400593471,0.0025979846686449057,0.14020694238377843,0.0028607195845697327,0.6380965628091,0.0052964268051434215,0.03512611275964392
"Experiment: FC-A, Phase: postcond",18h,0.00204392309594461,0.15781559099901088,0.1633160237388724,0.08540430267062316,0.259968471810089,0.021283073689416416,0.2471392804154303,0.03712753461918892,0.025901798961424333
"Experiment: FC-A, Phase: postcond",19h,0.0036079685954500495,0.21202244065281903,0.091290337537092,0.11532053659742829,0.3155114057863501,0.0253886931256182,0.1536404240850643,0.04784248269040555,0.03537571092977251
"Experiment: FC-A, Phase: postcond",20h,0.0015825914935707218,0.14754420128585558,0.08663374752720081,0.046420623145400595,0.3507603857566766,0.014768793273986154,0.2883863439663699,0.035132294757665675,0.028771018793273984
"Experiment: FC-A, Phase: postcond",21h,0.0017943249258160238,0.13956478733926805,0.06697885756676557,0.03268345079129575,0.3324848541048467,0.01111909619188922,0.3571966184470821,0.03255285608308606,0.025625154549950544
